上升段撑靴压力均值,上升段撑靴压力方差,上升段刀盘转速均值,上升段刀盘转速方差,上升段刀盘刹车压力均值,上升段刀盘刹车压力方差,上升段刀盘扭矩均值,上升段刀盘扭矩方差,上升段刀盘功率均值,上升段刀盘功率方差,上升段推进压力均值,上升段推进压力方差,上升段贯入度均值,上升段贯入度方差,上升段总推进力均值,上升段总推进力方差,上升段推进速度均值,上升段推进速度方差,上升段推进位移均值,上升段推进位移方差,上升段主机皮带机转速均值,上升段主机皮带机转速方差,上升段桥架皮带机转速均值,上升段桥架皮带机转速方差,上升段转渣皮带机转速均值,上升段转渣皮带机转速方差,稳定段总推进力均值,稳定段刀盘扭矩均值,稳定段推进速度均值
296.0368120747228,0.14862396425056845,7.0411474627833215,8.049271671415746e-06,44.101422340639175,0.0017126419668470722,226.34170852168913,13677.697888199751,167.32258064516128,7443.442473118279,78.62249755859375,135.85359703669866,2.96468779348558,0.1990750655206691,6175.011041456653,838017.2376325078,20.768377488659276,9.487467910685845,76.68678136025706,12.258730791933754,1.978554617974066,1.9939425189882252e-06,2.6781946536033385,2.629082429496458e-07,2.7582857531885945,3.521602727870942e-05,15793.355124080883,2938.6771455652574,57.9748965992647
297.2054216938634,0.6591118001048604,6.9602750501325055,0.003217507237846927,50.893257264168035,0.0003060296929556677,2006.4673205960182,12955.266383428569,1466.3870967741937,7843.661827956989,197.9217996904927,39.14048521073123,4.625153995329334,0.525594934983331,15544.778383316532,241439.4235654154,32.21945091985887,26.957403371699396,44.8970691311744,26.399228087073606,1.9684517152847782,6.4239531785111615e-06,2.6786418114939043,1.4520825021140073e-06,2.755301098669729,5.4869478919857506e-05,16663.18396484375,2931.66279296875,52.078798828125
299.1464105421497,0.04272776443351021,6.987895473357169,5.203959221699283e-06,54.7577147945281,0.014164233280149298,2299.348176033266,4991.473583526381,1689.1451612903227,2734.753225806451,171.23749369959677,12.78949372702709,7.6642281163123345,0.26022426434714363,13448.992880544354,78892.38741793272,53.55676663306452,12.702509069923432,94.54201089182207,64.5550447679235,1.9618754617629512,2.6533077517777755e-05,2.6781359411055043,2.1881276928967126e-07,2.758228071274296,3.586995166144114e-05,13804.166226256128,2525.375172334559,58.191032858455884
287.98583098380794,0.06915440287400958,6.533156425722184,7.4781429541480505e-06,60.0,0.0,2568.1119502898187,4968.142663744445,1762.8709677419354,2290.249462365592,181.9313767956149,21.80971231735612,8.529657010109194,2.986816475802425,14288.890467489919,134533.85454960488,55.72598758820565,127.59572083671247,294.1826939736643,114.2018765956084,1.9554517038406865,5.94842663270081e-05,2.678201952288228,7.159660644023087e-07,2.7524434289624615,0.00023039367125599213,14304.06462545956,2449.7340829886643,53.21929572610294
284.23732634513607,0.06655896729439176,5.431280320690524,2.1267356211166397e-06,58.436239550190585,4.577478566031743e-05,202.68636543520034,524.5841915160502,115.2741935483871,188.597311827957,66.88041330152943,2.4258711606040375,2.9464199542999268,0.19459402180530477,5252.787739415323,14964.06123605082,15.931876890120968,5.820484663978701,33.92610906785534,5.732933382253333,1.9708093097133021,4.2978389046460924e-06,2.679990683832476,1.4027104405475578e-06,2.7585628801776516,3.952786620170304e-05,10597.659849877451,1378.5263959099266,28.792882582720587
285.0433093655494,0.004206849764832246,6.983774477435697,0.00831826368243549,44.92894535679971,0.013860689801938709,2002.0132702242943,14405.635832978482,1467.2903225806451,9646.229569892474,148.95459968813003,27.20296196607793,8.230967014066634,0.40255424601559664,11698.894405241936,167802.28901460915,57.50418976814516,22.694219333317974,78.42044264270413,78.36802333406703,1.964948550347359,4.176528726867631e-05,2.5414670282794583,6.058975198171903e-07,2.757748911457677,3.1222794322403426e-05,13053.4800390625,2817.161201171875,68.99009765625
283.43414109753024,0.1280057302946525,6.984286954326015,2.370017117980065e-05,44.43107358870968,0.0019802001358750435,2200.490002047631,67458.2989752187,1615.0806451612902,35819.68494623656,157.8045644452495,74.8820534717592,10.29521745251071,0.308805025796994,12393.970703125,461912.34160938265,71.90693516885081,15.046696621852538,104.65354673324093,126.77969457102157,1.9664108137930594,2.223220492384449e-05,2.679352960278911,3.6841144832265773e-07,2.7586610394139446,3.1640779246739715e-05,12443.95404296875,2778.2474853515623,78.845947265625
282.46901382938506,0.19563411831535318,7.014157941264491,1.68217243534013e-05,44.42547324395949,0.0004153882424655566,2381.8024193548385,67437.20016418275,1756.0967741935483,36356.34032258065,177.53602796985257,69.65409809499575,8.112398532129102,0.9423038953838756,13943.67978200605,429663.4767452466,57.14852806829637,43.1120740661698,96.89504611107611,75.447161410795,1.963865553179095,1.2791257558995331e-05,2.676559871242892,4.217805966281176e-05,2.7568136799720024,3.1558277663819446e-05,14962.686542585785,2955.069939108456,60.828297334558826
286.47933369298136,0.1041803577554322,7.005180789578345,4.140672010708089e-06,50.90851789905179,0.018163825466638136,1534.5554474861392,5002.89004008443,1129.032258064516,2672.7655913978497,224.68684928647934,19.490597130382223,2.573835749779978,0.41541930819950795,17646.905304939515,120228.39627707696,18.030182869203628,20.380796749361096,67.93845982705393,6.861219071773103,3.270202990501158,0.06685845039751206,2.6794995800141366,4.081889165542136e-07,2.757875942414807,3.190961552701311e-05,18249.067133884804,2377.642281326593,27.712215647977942
302.8370508993826,1.2355601792454078,6.1293473551350255,0.8238742731557814,48.22734623570596,0.20239500819476264,467.3491742534022,2479.9960516291326,301.33870967741933,4818.623118279569,121.62951783211001,410.54738062985746,2.241231599161702,0.5390613243509066,9552.782368321572,2532474.353006525,13.086925875756048,6.704135911022464,95.25620983492944,7.086143825319344,3.3504238667026645,3.547149150372399e-06,2.680232617162889,2.5386515925606303e-07,2.75774307404795,3.0849578386171716e-05,17526.634995404413,2912.8251713771447,49.717457490808826
