上升段撑靴压力均值,上升段撑靴压力方差,上升段刀盘转速均值,上升段刀盘转速方差,上升段刀盘刹车压力均值,上升段刀盘刹车压力方差,上升段刀盘扭矩均值,上升段刀盘扭矩方差,上升段刀盘功率均值,上升段刀盘功率方差,上升段推进压力均值,上升段推进压力方差,上升段贯入度均值,上升段贯入度方差,上升段总推进力均值,上升段总推进力方差,上升段推进速度均值,上升段推进速度方差,上升段推进位移均值,上升段推进位移方差,上升段主机皮带机转速均值,上升段主机皮带机转速方差,上升段桥架皮带机转速均值,上升段桥架皮带机转速方差,上升段转渣皮带机转速均值,上升段转渣皮带机转速方差,稳定段总推进力均值,稳定段刀盘扭矩均值,稳定段推进速度均值
302.5323099772135,0.7226094168664395,7.006944370269776,7.5080104767855005e-06,44.57949943542481,0.0854474879875033,1504.3493977864584,68422.44788905352,1108.1,37180.52413793103,177.88531951904298,137.14897921101974,4.814581640561422,0.7004215573862779,13971.113118489584,846007.9146020876,33.881396484375,36.11885989493337,142.24445088704428,27.575764337945284,3.3501410722732543,6.402972347970809e-06,2.67145201365153,2.0905346780464e-07,2.754804825782776,3.0363081794873718e-05,15713.919738963294,2942.3926409040178,60.83314267113095
309.4555358886719,0.10017566305810008,7.028488190968831,1.0476248602592e-05,48.878761800130206,0.03241806317611867,1517.9043986002605,165850.52126497528,1121.75,90421.68534482758,173.64824473063152,183.29050586000844,5.20246795018514,1.7606813070397969,13638.33330078125,1130633.4709639815,36.5639404296875,86.84246076119359,362.2314168294271,35.287921000075194,3.344800090789795,2.5699017859990043e-05,2.6711414178212483,1.8789641394859163e-07,2.754297701517741,3.170179022043035e-05,16015.02827653556,3013.5181143925106,67.05818797144397
305.6018483479818,0.24312704515632716,4.970281394322713,0.09331410876789642,45.342231369018556,0.0032960925102213834,856.2925882975261,133785.4724802175,455.0,47170.10344827586,124.93296661376954,808.3214781588955,5.310096788406372,1.1857279668071228,9812.235286458334,4986156.523581353,26.458349609375,34.53270376386314,94.92262369791666,16.922186127172278,3.250398882230123,0.0006610130934925564,2.672982176144918,1.4781134191468856e-07,2.75606951713562,3.7210687437907384e-05,15891.691468583776,3179.0026993988254,73.19041410405585
303.1274119059245,0.9067649065730985,5.341820573806762,0.20469739460025596,45.001735814412434,0.002789097589700863,1031.9460001627604,153288.66091302072,589.9833333333333,67650.99109195401,141.79253387451172,511.98846585062284,5.215185570716858,0.6717602985462157,11136.385693359374,3158217.06902771,27.92825927734375,27.771858175407193,114.75106099446614,19.070775599487597,3.243413551648458,0.0012463443209898052,2.672307848930359,1.1749299758397601e-07,2.754524493217468,3.2957101918664815e-05,16218.161122847576,3119.3619783362565,69.30692462531887
303.0936564127604,0.0976685204596698,6.897054878870646,3.3380897088626476e-05,48.263671875,0.018620891249658208,2839.0230916341147,324781.52498531766,2058.5833333333335,170193.966954023,191.92322438557943,291.9906878184702,10.08673391342163,1.8882481559395368,15073.6501953125,1801153.8830110875,69.5632568359375,89.1271020640587,310.0466349283854,112.63022454543702,3.2001116037368775,0.00021505074170861247,2.671156628926595,9.238869039815056e-08,2.752615475654602,4.120223410088058e-05,16051.476142544796,3172.595803947579,69.89331471309727
298.0348185221354,4.33687001543398,6.805638774236043,3.7929055396824805e-05,48.294487635294594,0.00027455948000497377,1546.22109375,349835.8558778099,1104.8333333333333,178647.52298850575,186.59095357259113,767.4769478715496,6.075668803850809,2.329215422628931,14654.853678385416,4734206.139246848,41.3411376953125,107.26625510289752,163.4570546468099,43.51274064932682,2.945725989341736,0.0001897446893083107,2.6717550277709963,7.365189785871008e-08,2.7550672849019366,3.342101188604568e-05,18342.425236628605,3013.220918313051,66.58043494591347
301.237461344401,0.9368324936678012,7.010385417938233,8.48924642704005e-05,48.170355860392256,0.006288836700805072,2191.5275838216144,112187.53603993151,1615.0166666666667,62092.02557471265,206.32089131673177,82.17921311981412,7.395469554265341,1.1923705271525233,16204.44306640625,506925.1459379624,51.85096435546875,59.30005469851453,133.24433288574218,62.53347349116448,3.328995203971863,0.00027135771177274465,2.6715505361557006,4.392896396992501e-08,2.7561888138453168,3.391453468010994e-05,17358.144308894232,2657.1632662259617,63.93757211538462
331.0194834391276,0.0008796282423039275,5.605534346898397,0.3280275201865758,44.57219314575195,0.004632793622822232,250.78103535970052,10256.447364497011,140.58333333333334,1767.4497126436781,0.20109953780968984,0.0005968978623141979,0.20421983301639557,0.05652537146251565,15.794358030954998,3.681982735089476,1.21256103515625,2.1242970938826424,47.06181844075521,0.00217251051431482,3.2884647925694783,0.00014475979765912064,2.682049560546875,4.1749391474990826e-08,2.7572984377543133,3.384277761822221e-05,12261.25375400195,1370.7681789610592,32.26763358679009
323.17274373372396,0.9885215385934745,3.472453228632609,2.2181665624869167,44.88375282287598,0.08870293733895679,343.50490214029946,1281.2824862636937,122.03333333333333,3058.050574712644,35.21604897181193,574.1854680319606,5.444280246893565,58.6013232156646,2591.3730326334635,4403935.025933691,28.44273681640625,1813.9191874032906,42.03963928222656,40.022510855641706,3.303772799173991,0.00012752169423247236,2.682276725769043,6.312369930975396e-08,2.758061989148458,3.4569945916934286e-05,16975.582670084634,3200.057552083333,70.482080078125
324.7535705566406,0.05135217649412566,6.410623820622762,1.274074272296342e-05,50.33774604797363,0.13572622515729857,1436.0694193522136,87026.80087260656,967.8666666666667,38784.964367816094,163.3318862915039,147.19768054333338,5.979291764895121,1.229931822643397,12828.086458333333,907993.4818118347,38.32781982421875,50.34760717148411,101.1697265625,54.74128674481965,3.302249622344971,8.777925302340441e-05,2.6782923380533856,5.81792585438413e-08,2.7575787862141925,3.1582899294011725e-05,17423.1174140625,3066.9262646484376,65.59021875
325.3592783610026,0.05966242294137676,6.016403245925903,0.2598533636954009,49.15046310424805,0.08008832316484348,1114.1738708496093,60706.6720524744,709.5666666666667,42072.35747126437,179.59442698160808,74.65997438096612,3.660026462872823,0.2138210334735406,14105.346516927084,460542.22304081643,22.04859619140625,13.99757932727707,77.04793395996094,11.719710183114714,3.319088824590047,1.9338481631124194e-05,2.6779589970906574,1.5575196629342922e-07,2.7569584051767984,2.6294233965479412e-05,16766.575891735087,2762.575387745057,58.67710078753351
327.9484924316406,0.10356392033141236,7.018669700622558,1.0413077287576643e-05,49.16659456888835,0.016574290866750215,1806.2351806640625,55608.1792922468,1331.5166666666667,30582.49109195402,196.6956029256185,72.89792259678957,6.173116652170817,0.6758523417800079,15448.472884114582,449673.09107442945,43.32552490234375,33.12186592627188,146.11214904785157,42.25416218523771,3.12867431640625,5.293551198127751e-05,2.6772318442662555,3.324902380906511e-08,2.7576086044311525,3.4211174420306745e-05,17273.520003858026,2401.7403748312113,51.94760561342593
325.4412607828776,0.14590876862171223,5.649574851989746,1.4452458225576766e-05,48.781105550130206,0.0002472859660120908,2126.502994791667,98208.51427062908,1262.6833333333334,34290.43936781609,217.72858632405598,30.971941876377446,7.610731967290243,1.214068895786829,17100.403255208334,191051.38565477388,42.9947998046875,38.555898360753886,80.77782999674479,46.02552002597301,3.2967026074727377,0.00015747493747788339,2.677822717030843,3.523828273428079e-07,2.7561828533808392,3.08658807472227e-05,17295.50119357639,2537.5025912491733,55.471516927083336
324.593462117513,0.22479097189852731,5.725692828496297,1.793236553133058e-05,50.59150759379069,0.17225786091282397,1790.6876790364583,157294.81190061953,1076.7166666666667,56154.40833333334,200.54928690592448,117.59765452518953,6.803897889455159,1.562421541928712,15751.141243489583,725404.8447733573,38.952490234375,50.90401619097284,81.01668395996094,35.988547146073046,3.3396408875783283,4.837931074302767e-05,2.677800011634827,3.885838464549445e-07,2.7573579867680866,2.801690221987433e-05,16779.34071265994,2496.9934677965057,55.26619017593504
325.5372294108073,0.08591639738230185,7.015652211507161,7.918831779115966e-06,54.1371524810791,0.06376236800524848,2086.651961263021,33581.187097747505,1539.1833333333334,18189.715229885056,214.3672831217448,38.04424768907777,7.087101777394612,0.5444795873924037,16836.40673828125,234677.10272208575,49.7196533203125,26.683114507691613,161.7360371907552,56.67061016327948,3.071086589495341,0.00010993991354193762,2.681140645345052,9.518118411333091e-08,2.7562007904052734,3.3960569896471e-05,16851.55697699653,2486.013825141059,57.0906005859375
326.0001953125,0.02046498563782922,7.02885856628418,8.160630392828268e-06,49.32190411885579,0.04197884214697089,1447.5195882161458,57602.69361194324,1069.0166666666667,31366.491091954023,181.253374226888,80.03974840328762,5.563037244478862,0.7859543423925189,14235.64013671875,493727.6048345073,39.09952392578125,38.70096802110302,86.44003295898438,48.851819030362485,3.1141783873240154,0.0003107295095385301,2.6817087650299074,8.007555309101554e-08,2.7581633647282917,4.525564782132613e-05,15933.31996295549,2855.3208061865776,66.19874308118081
324.3851257324219,0.005077659531400121,5.18481969833374,0.0,49.473017883300784,0.19032099360744645,129.88077341715496,4.249758240593946,70.0,0.8448275862068966,67.70061670939127,0.018069231419772836,17.137709140777588,0.4321474384060068,5317.206461588542,111.459742826977,88.8559326171875,11.617142286177339,227.19285380045574,166.0665089193014,3.1262866338094075,1.6143769913396154e-05,2.6796029806137085,3.2179887272895e-07,2.7570478439331056,2.4625768177712706e-05,12091.3748614488,1487.8546336717409,35.57291592176774
324.6098602294922,0.08321234714560981,6.611135164896647,0.006166495147890503,52.29123229980469,0.10293039346178062,1992.973946126302,53122.59876517353,1384.25,28550.737068965518,205.0622100830078,114.55739929748641,7.014746729532877,0.7198003328999181,16105.586263020834,706650.8950310631,46.37557373046875,31.509313875385395,120.55719401041667,50.39219144787851,3.1452388127644855,0.0005077297704785413,2.6811633586883543,1.6199448572441993e-07,2.7564990441004436,3.6265953963592805e-05,16497.43052969518,2079.4441658788583,47.00089018350737
325.28452860514324,0.24186630667048112,6.914892864227295,0.0001525623656499286,47.69632555643717,0.0008469794628821755,1681.686612955729,78513.79259931213,1220.8,42044.02758620689,204.63203989664714,106.74041107146778,5.951529407501221,1.0921996383673511,16071.80048828125,658431.409692511,41.15740966796875,52.414475219773834,72.65964965820312,40.093446986081766,3.323286517461141,8.763943360202122e-05,2.6776333411534625,2.197086057445131e-07,2.7569345156351726,2.7908057089938592e-05,16799.431021676937,2526.259509735824,56.35334369498239
325.9538970947266,0.13303332076697,6.036014493306478,7.8898455055549e-06,46.65060780843099,0.012317688442129809,1652.3315266927084,65170.39382742779,1047.6666666666667,25935.643678160923,168.7794169108073,72.93099380606871,7.117372878392538,1.0593118014526957,13255.935579427083,449877.1627003559,42.7742919921875,39.84770613806001,91.40096842447916,42.45959254347385,3.3147376537323,5.2547599100229885e-05,2.6815345446268717,5.2023598470231605e-08,2.756606403986613,3.228042011200537e-05,15059.089776501683,2648.67708382064,62.033163653162426
